@relation 'BasicAgentAAtraining-data-weka.filters.unsupervised.attribute.Remove-R18,44,46-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C16-L1'

@attribute xPacmanPosition numeric
@attribute yPacmanPosition numeric
@attribute ghostPosition1x numeric
@attribute ghostPosition1y numeric
@attribute ghostPosition2x numeric
@attribute ghostPosition2y numeric
@attribute ghostPosition3x numeric
@attribute ghostPosition3y numeric
@attribute ghostPosition4x numeric
@attribute ghostPosition4y numeric
@attribute distanceGhost1 numeric
@attribute distanceGhost2 numeric
@attribute distanceGhost3 numeric
@attribute distanceGhost4 numeric
@attribute validActions {1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute lastAction {Stop,South,North,West,East}
@attribute aliveGhost {1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute minimap1 {W,E,G}
@attribute minimap2 {W,E,G}
@attribute minimap3 {W,E,G}
@attribute minimap4 {W,E,G}
@attribute minimap5 {W,E,G}
@attribute minimap6 {W,E,G}
@attribute minimap7 {W,E,G}
@attribute minimap8 {W,E,G}
@attribute minimap9 {W,E,G}
@attribute minimap10 {W,E,G}
@attribute minimap11 {W,E,G}
@attribute minimap12 {W,E,G}
@attribute minimap13 {W,E,G}
@attribute minimap14 {W,E,G}
@attribute minimap15 {W,E,G}
@attribute minimap16 {W,E,G}
@attribute minimap17 {W,E,G}
@attribute minimap18 {W,E,G}
@attribute minimap19 {W,E,G}
@attribute minimap20 {W,E,G}
@attribute minimap21 {W,E,G}
@attribute minimap22 {W,E,G}
@attribute minimap23 {W,E,G}
@attribute minimap24 {W,E,G}
@attribute minimap25 {W,E,G}
@attribute action {Stop,South,North,West,East}

@data
4,7,1,1,3,1,5,1,16,7,1000,1000,1000,12,111,East,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
5,7,1,1,3,1,5,1,16,7,1000,1000,1000,11,111,East,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
6,7,1,1,3,1,5,1,16,7,1000,1000,1000,10,111,East,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
7,7,1,1,3,1,5,1,16,7,1000,1000,1000,9,111,East,1110,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
8,7,1,1,3,1,5,1,16,7,1000,1000,1000,8,111,East,1110,W,W,W,E,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
9,7,1,1,3,1,5,1,16,7,1000,1000,1000,7,111,East,1110,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
10,7,1,1,3,1,5,1,16,7,1000,1000,1000,6,111,East,1110,W,E,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
11,7,1,1,3,1,5,1,16,7,1000,1000,1000,5,111,East,1110,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
12,7,1,1,3,1,5,1,16,7,1000,1000,1000,4,111,East,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
13,7,1,1,3,1,5,1,16,7,1000,1000,1000,3,111,East,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
14,7,1,1,3,1,5,1,16,7,1000,1000,1000,2,111,East,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,G,W,W,W,W,W,W,W,W,W,W,East
9,4,4,3,4,7,9,7,17,7,6,8,3,11,1111,North,0,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,North
9,5,4,3,4,7,9,7,17,7,7,7,2,10,1100,North,0,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,E,E,G,E,E,North
9,6,4,3,4,7,9,7,17,7,8,6,1,9,1111,North,0,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,E,E,G,E,E,W,W,W,W,W,North
9,7,4,3,4,7,5,1,17,7,9,5,1000,8,111,North,10,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
8,7,4,3,4,7,5,1,17,7,8,4,1000,9,111,West,10,W,W,W,E,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
7,7,4,3,4,7,5,1,17,7,7,3,1000,10,111,West,10,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
6,7,4,3,4,7,5,1,17,7,6,2,1000,11,111,West,10,W,W,W,W,W,E,E,E,E,E,G,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
5,7,4,3,4,7,5,1,17,7,5,1,1000,12,111,West,10,W,W,W,W,W,E,E,E,E,E,E,G,E,E,E,W,W,W,W,W,W,W,W,W,W,West
4,7,4,3,3,1,5,1,17,7,4,1000,1000,13,111,West,110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,South
4,6,4,3,3,1,5,1,17,7,3,1000,1000,14,1011,South,110,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
3,6,4,3,3,1,5,1,17,7,4,1000,1000,15,1011,West,110,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
2,6,4,3,3,1,5,1,17,7,5,1000,1000,16,1011,West,110,W,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,West
1,6,4,3,3,1,5,1,17,7,6,1000,1000,17,1110,West,110,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,South
1,5,4,3,3,1,5,1,17,7,5,1000,1000,18,1100,South,110,W,W,E,E,E,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,W,W,E,E,E,South
1,4,4,3,3,1,5,1,17,7,4,1000,1000,19,1110,South,110,W,W,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,East
2,4,4,3,3,1,5,1,17,7,3,1000,1000,18,111,East,110,W,W,W,W,W,W,E,E,E,G,W,E,E,E,E,W,E,W,W,W,W,E,E,E,E,East
3,4,4,3,3,1,5,1,17,7,2,1000,1000,17,111,East,110,W,W,W,W,W,E,E,E,G,E,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,East
4,4,4,3,3,1,5,1,17,7,1,1000,1000,16,111,East,110,W,W,W,W,W,E,E,G,E,E,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,South
4,3,1,1,3,1,5,1,17,7,1000,1000,1000,17,1011,South,1110,W,G,W,G,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,East
5,3,1,1,3,1,5,1,17,7,1000,1000,1000,16,1011,East,1110,G,W,G,W,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,East
6,3,1,1,3,1,5,1,17,7,1000,1000,1000,15,1011,East,1110,W,G,W,E,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,East
7,3,1,1,3,1,5,1,17,7,1000,1000,1000,14,1011,East,1110,G,W,E,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,E,East
8,3,1,1,3,1,5,1,17,7,1000,1000,1000,13,1011,East,1110,W,E,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,E,W,East
9,3,1,1,3,1,5,1,17,7,1000,1000,1000,12,1011,East,1110,E,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,East
10,3,1,1,3,1,5,1,17,7,1000,1000,1000,11,1011,East,1110,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,E,W,W,W,East
11,3,1,1,3,1,5,1,17,7,1000,1000,1000,10,1011,East,1110,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,East
12,3,1,1,3,1,5,1,17,7,1000,1000,1000,9,1011,East,1110,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,East
13,3,1,1,3,1,5,1,17,7,1000,1000,1000,8,1011,East,1110,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,North
13,4,1,1,3,1,5,1,17,7,1000,1000,1000,7,111,North,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,East
14,4,1,1,3,1,5,1,17,7,1000,1000,1000,6,111,East,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,East
15,4,1,1,3,1,5,1,17,7,1000,1000,1000,5,111,East,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,East
16,4,1,1,3,1,5,1,17,7,1000,1000,1000,4,111,East,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,East
17,4,1,1,3,1,5,1,17,7,1000,1000,1000,3,111,East,1110,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,W,E,W,E,E,E,E,W,South
17,3,1,1,3,1,5,1,17,7,1000,1000,1000,4,1011,South,1110,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,W,E,W,East
18,3,1,1,3,1,5,1,17,7,1000,1000,1000,5,1001,East,1110,W,W,W,W,W,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,E,W,W,North
18,4,1,1,3,1,5,1,17,7,1000,1000,1000,4,1101,North,1110,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,E,W,W,E,E,E,W,W,North
18,5,1,1,3,1,5,1,17,7,1000,1000,1000,3,1100,North,1110,E,E,E,W,W,E,E,E,W,W,W,W,E,W,W,E,E,E,W,W,E,G,E,W,W,North
18,6,1,1,3,1,5,1,17,7,1000,1000,1000,2,1101,North,1110,E,E,E,W,W,W,W,E,W,W,E,E,E,W,W,E,G,E,W,W,W,W,W,W,W,North
9,6,5,3,4,6,11,7,16,7,7,5,3,8,1111,North,0,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,E,E,E,E,G,W,W,W,W,W,East
10,6,6,3,3,6,10,7,16,7,7,7,1,6,1011,East,0,E,E,E,E,E,W,E,W,W,W,E,E,E,E,E,E,E,G,E,E,W,W,W,W,W,North
10,7,5,3,3,7,5,1,16,6,9,7,1000,6,111,North,10,W,E,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
11,7,5,4,4,7,5,1,16,7,9,7,1000,6,111,East,10,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
12,7,5,4,4,7,5,1,17,7,10,8,1000,4,111,East,10,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
13,7,4,4,5,7,5,1,16,7,12,8,1000,3,111,East,10,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
14,7,5,4,5,7,5,1,16,7,12,9,1000,3,111,East,10,W,W,W,W,W,E,E,E,E,E,E,E,E,E,G,W,W,W,W,W,W,W,W,W,W,East
15,7,6,4,6,7,5,1,16,6,12,9,1000,1,111,East,10,W,W,W,W,W,E,E,E,G,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
16,7,7,4,7,7,5,1,7,1,12,9,1000,1000,111,East,11,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,South
16,6,8,4,7,6,5,1,7,1,10,9,1000,1000,1011,South,11,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
15,6,8,4,7,6,5,1,7,1,9,8,1000,1000,1011,West,11,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
14,6,7,4,6,6,5,1,7,1,9,8,1000,1000,1011,West,11,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
13,6,6,4,7,6,5,1,7,1,9,6,1000,1000,1011,West,11,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
12,6,7,4,8,6,5,1,7,1,7,4,1000,1000,1011,West,11,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
11,6,6,4,8,7,5,1,7,1,7,4,1000,1000,1011,West,11,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,North
11,7,5,4,8,7,5,1,7,1,9,3,1000,1000,111,North,11,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
10,7,6,4,8,6,5,1,7,1,7,3,1000,1000,111,West,11,W,E,W,W,W,G,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,South
10,6,6,4,9,6,5,1,7,1,6,1,1000,1000,1011,South,11,E,E,E,E,E,W,E,W,W,W,E,G,E,E,E,E,E,E,E,E,W,W,W,W,W,West
9,6,7,4,3,1,5,1,7,1,4,1000,1000,1000,1111,West,111,G,E,E,E,E,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,South
9,5,7,4,3,1,5,1,7,1,3,1000,1000,1000,1100,South,111,E,E,E,E,E,G,E,E,E,E,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,South
9,4,7,4,3,1,5,1,7,1,2,1000,1000,1000,1111,South,111,W,W,W,W,W,E,E,E,E,E,G,E,E,E,E,W,W,E,W,W,E,E,E,E,E,West
8,4,7,3,3,1,5,1,7,1,2,1000,1000,1000,111,West,111,W,W,W,W,W,E,G,E,E,E,E,E,E,E,E,W,W,W,E,W,E,E,E,E,E,South
18,4,1,5,5,3,4,6,16,7,18,14,16,4,1101,North,0,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,E,W,W,E,E,E,W,W,North
18,5,1,6,5,3,4,7,16,6,18,15,16,4,1100,North,0,E,E,E,W,W,E,E,E,W,W,W,W,E,W,W,G,E,E,W,W,E,E,E,W,W,North
18,6,1,7,4,3,3,7,15,6,18,17,16,2,1101,North,0,E,E,E,W,W,W,W,E,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,W,W,West
17,6,2,7,4,3,4,7,16,6,16,16,14,1,1011,West,0,E,E,E,E,W,W,W,W,E,W,E,G,E,E,W,E,E,E,E,W,W,W,W,W,W,West
16,6,2,7,5,3,5,7,7,1,15,14,12,1000,1011,West,1,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,North
16,7,2,7,4,3,5,6,7,1,14,16,12,1000,111,North,1,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
15,7,2,6,3,3,4,6,7,1,14,16,12,1000,111,West,1,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,South
15,6,3,6,2,3,3,6,7,1,12,16,12,1000,1011,South,1,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
14,6,4,6,2,4,3,6,7,1,10,14,11,1000,1011,West,1,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
13,6,4,7,2,4,4,6,7,1,10,13,9,1000,1011,West,1,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
12,6,4,7,2,3,3,6,7,1,9,13,9,1000,1011,West,1,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,North
12,7,3,7,1,3,2,6,7,1,9,15,11,1000,111,North,1,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
11,7,2,7,2,3,2,7,7,1,9,13,9,1000,111,West,1,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
10,7,1,7,3,3,2,6,7,1,9,11,9,1000,111,West,1,W,E,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
9,7,2,7,3,3,3,6,7,1,7,10,7,1000,111,West,1,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
8,7,3,7,4,3,3,6,7,1,5,8,6,1000,111,West,1,W,W,W,E,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
7,7,3,7,3,3,2,6,7,1,4,8,6,1000,111,West,1,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
6,7,4,7,2,3,1,6,7,1,2,8,6,1000,111,West,1,W,W,W,W,W,E,E,E,E,E,G,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
5,7,3,7,2,3,1,7,7,1,2,7,4,1000,111,West,1,W,W,W,W,W,E,E,E,E,E,G,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
4,7,3,6,1,3,1,6,7,1,2,7,4,1000,111,West,1,W,W,W,W,W,E,G,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,South
4,6,3,7,1,4,2,6,7,1,2,5,2,1000,1011,South,1,E,E,E,E,E,W,W,W,W,W,G,E,E,E,E,E,G,E,E,E,W,W,W,W,W,West
3,6,1,1,2,4,2,6,7,1,1000,3,1,1000,1011,West,1001,E,G,E,E,E,E,W,W,W,W,E,G,E,E,E,E,E,E,E,E,W,W,W,W,W,West
2,6,1,1,2,4,5,1,7,1,1000,2,1000,1000,1011,West,1011,W,E,G,E,E,W,E,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,North
2,7,1,1,2,4,5,1,7,1,1000,3,1000,1000,111,North,1011,W,E,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
3,7,1,1,2,4,5,1,7,1,1000,4,1000,1000,111,East,1011,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,South
3,6,1,1,2,3,5,1,7,1,1000,4,1000,1000,1011,South,1011,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
2,6,1,1,1,3,5,1,7,1,1000,4,1000,1000,1011,West,1011,W,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,West
1,6,1,1,2,3,5,1,7,1,1000,4,1000,1000,1110,West,1011,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,South
1,5,1,1,3,3,5,1,7,1,1000,4,1000,1000,1100,South,1011,W,W,E,E,G,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,W,W,E,E,E,South
1,4,1,1,2,3,5,1,7,1,1000,2,1000,1000,1110,South,1011,W,W,W,W,W,W,W,E,G,E,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,East
2,4,1,1,1,3,5,1,7,1,1000,2,1000,1000,111,East,1011,W,W,W,W,W,W,G,E,E,E,W,E,E,E,E,W,E,W,W,W,W,E,E,E,E,South
9,6,3,6,4,7,16,6,17,6,6,6,7,9,1111,North,0,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
8,6,4,6,4,6,17,6,18,6,4,4,9,11,1011,West,0,E,E,E,E,E,W,W,W,E,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
7,6,4,7,4,6,16,6,18,5,4,3,9,11,1011,West,0,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
6,6,4,6,3,6,15,6,18,6,2,3,9,13,1011,West,0,E,E,E,E,E,W,W,W,W,W,G,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
5,6,1,1,3,6,15,7,18,5,1000,2,11,14,1011,West,1000,E,E,E,E,E,W,W,W,W,W,G,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
4,6,1,1,2,6,15,7,18,5,1000,2,12,15,1011,West,1000,E,E,E,E,E,W,W,W,W,W,G,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
3,6,1,1,1,6,15,7,18,5,1000,2,13,16,1011,West,1000,E,E,E,E,E,E,W,W,W,W,G,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
2,6,1,1,1,6,16,7,18,5,1000,1,15,18,1011,West,1000,W,E,E,E,E,W,E,W,W,W,W,G,E,E,E,W,E,E,E,E,W,W,W,W,W,West
1,6,1,1,3,1,15,7,18,4,1000,1000,15,18,1110,West,1100,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,North
1,7,1,1,3,1,15,6,17,4,1000,1000,15,20,110,North,1100,W,W,E,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,East
2,7,1,1,3,1,15,6,18,4,1000,1000,14,18,111,East,1100,W,E,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
3,7,1,1,3,1,14,6,17,4,1000,1000,12,16,111,East,1100,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
4,7,1,1,3,1,15,6,16,4,1000,1000,12,16,111,East,1100,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
5,7,1,1,3,1,16,6,16,3,1000,1000,12,14,111,East,1100,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
6,7,1,1,3,1,15,6,16,4,1000,1000,10,12,111,East,1100,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
7,7,1,1,3,1,15,6,15,4,1000,1000,9,12,111,East,1100,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
8,7,1,1,3,1,15,6,16,4,1000,1000,8,11,111,East,1100,W,W,W,E,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
9,7,1,1,3,1,15,7,16,4,1000,1000,6,11,111,East,1100,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
10,7,1,1,3,1,16,7,16,3,1000,1000,6,10,111,East,1100,W,E,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
11,7,1,1,3,1,16,6,16,3,1000,1000,6,8,111,East,1100,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
12,7,1,1,3,1,15,6,16,4,1000,1000,4,7,111,East,1100,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
13,7,1,1,3,1,15,7,16,4,1000,1000,2,5,111,East,1100,W,W,W,W,W,E,E,E,E,E,E,E,E,E,G,W,W,W,W,W,W,W,W,W,W,East
14,7,1,1,3,1,5,1,15,4,1000,1000,1000,5,111,East,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
15,7,1,1,3,1,5,1,15,3,1000,1000,1000,5,111,East,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,South
15,6,1,1,3,1,5,1,16,3,1000,1000,1000,3,1011,South,1110,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,East
16,6,1,1,3,1,5,1,15,3,1000,1000,1000,3,1011,East,1110,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,East
17,6,1,1,3,1,5,1,15,4,1000,1000,1000,3,1011,East,1110,G,E,E,E,W,W,W,W,E,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,W,North
17,7,1,1,3,1,5,1,16,4,1000,1000,1000,5,111,North,1110,W,W,W,E,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,West
16,7,1,1,3,1,5,1,16,3,1000,1000,1000,5,111,West,1110,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,South
16,6,1,1,3,1,5,1,15,3,1000,1000,1000,5,1011,South,1110,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
15,6,1,1,3,1,5,1,14,3,1000,1000,1000,3,1011,West,1110,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
14,6,1,1,3,1,5,1,15,3,1000,1000,1000,4,1011,West,1110,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,North
14,7,1,1,3,1,5,1,15,3,1000,1000,1000,5,111,North,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
15,7,1,1,3,1,5,1,15,3,1000,1000,1000,3,111,East,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,South
15,6,1,1,3,1,5,1,15,4,1000,1000,1000,3,1011,South,1110,E,E,G,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
14,6,1,1,3,1,5,1,14,4,1000,1000,1000,2,1011,West,1110,E,E,G,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
13,6,1,1,3,1,5,1,14,4,1000,1000,1000,2,1011,West,1110,E,E,E,G,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,North
13,7,1,1,3,1,5,1,13,4,1000,1000,1000,4,111,North,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
14,7,1,1,3,1,5,1,13,3,1000,1000,1000,6,111,East,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,South
14,6,1,1,3,1,5,1,12,3,1000,1000,1000,4,1011,South,1110,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
13,6,1,1,3,1,5,1,12,4,1000,1000,1000,4,1011,West,1110,E,G,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
12,6,1,1,3,1,5,1,11,4,1000,1000,1000,2,1011,West,1110,E,G,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
11,6,1,1,3,1,5,1,12,4,1000,1000,1000,4,1011,West,1110,E,E,E,G,E,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,North
11,7,1,1,3,1,5,1,12,3,1000,1000,1000,4,111,North,1110,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
12,7,1,1,3,1,5,1,12,4,1000,1000,1000,4,111,East,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,South
