@relation BustersKeyboardAgenttraining-data-weka.filters.unsupervised.attribute.Remove-R44-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-Clast-L1-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C16-L1

@attribute xPacmanPosition numeric
@attribute yPacmanPosition numeric
@attribute ghostPosition1x numeric
@attribute ghostPosition1y numeric
@attribute ghostPosition2x numeric
@attribute ghostPosition2y numeric
@attribute ghostPosition3x numeric
@attribute ghostPosition3y numeric
@attribute ghostPosition4x numeric
@attribute ghostPosition4y numeric
@attribute distanceGhost1 numeric
@attribute distanceGhost2 numeric
@attribute distanceGhost3 numeric
@attribute distanceGhost4 numeric
@attribute validActions {1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute lastAction {Stop,South,North,West,East}
@attribute aliveGhost {1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute minimap1 {W,E,G}
@attribute minimap2 {W,E,G}
@attribute minimap3 {W,E,G}
@attribute minimap4 {W,E,G}
@attribute minimap5 {W,E,G}
@attribute minimap6 {W,E,G}
@attribute minimap7 {W,E,G}
@attribute minimap8 {W,E,G}
@attribute minimap9 {W,E,G}
@attribute minimap10 {W,E,G}
@attribute minimap11 {W,E,G}
@attribute minimap12 {W,E,G}
@attribute minimap13 {W,E,G}
@attribute minimap14 {W,E,G}
@attribute minimap15 {W,E,G}
@attribute minimap16 {W,E,G}
@attribute minimap17 {W,E,G}
@attribute minimap18 {W,E,G}
@attribute minimap19 {W,E,G}
@attribute minimap20 {W,E,G}
@attribute minimap21 {W,E,G}
@attribute minimap22 {W,E,G}
@attribute minimap23 {W,E,G}
@attribute minimap24 {W,E,G}
@attribute minimap25 {W,E,G}
@attribute action {Stop,South,North,West,East}

@data
5,7,1,1,3,1,5,1,16,7,1000,1000,1000,11,111,East,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
6,7,1,1,3,1,5,1,16,7,1000,1000,1000,10,111,East,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
7,7,1,1,3,1,5,1,16,7,1000,1000,1000,9,111,East,1110,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
8,7,1,1,3,1,5,1,16,7,1000,1000,1000,8,111,East,1110,W,W,W,E,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
9,7,1,1,3,1,5,1,16,7,1000,1000,1000,7,111,East,1110,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
10,7,1,1,3,1,5,1,16,7,1000,1000,1000,6,111,East,1110,W,E,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
11,7,1,1,3,1,5,1,16,7,1000,1000,1000,5,111,East,1110,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
12,7,1,1,3,1,5,1,16,7,1000,1000,1000,4,111,East,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
13,7,1,1,3,1,5,1,16,7,1000,1000,1000,3,111,East,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
14,7,1,1,3,1,5,1,16,7,1000,1000,1000,2,111,East,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,G,W,W,W,W,W,W,W,W,W,W,East
9,4,4,3,4,7,9,7,17,7,6,8,3,11,1111,North,0,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,North
9,5,4,3,4,7,9,7,17,7,7,7,2,10,1100,North,0,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,E,E,G,E,E,North
9,6,4,3,4,7,9,7,17,7,8,6,1,9,1111,North,0,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,E,E,G,E,E,W,W,W,W,W,North
9,7,4,3,4,7,5,1,17,7,9,5,1000,8,111,North,10,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
8,7,4,3,4,7,5,1,17,7,8,4,1000,9,111,West,10,W,W,W,E,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
7,7,4,3,4,7,5,1,17,7,7,3,1000,10,111,West,10,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
6,7,4,3,4,7,5,1,17,7,6,2,1000,11,111,West,10,W,W,W,W,W,E,E,E,E,E,G,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
5,7,4,3,4,7,5,1,17,7,5,1,1000,12,111,West,10,W,W,W,W,W,E,E,E,E,E,E,G,E,E,E,W,W,W,W,W,W,W,W,W,W,West
4,7,4,3,3,1,5,1,17,7,4,1000,1000,13,111,West,110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
3,7,4,3,3,1,5,1,17,7,5,1000,1000,14,111,West,110,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
2,7,4,3,3,1,5,1,17,7,6,1000,1000,15,111,West,110,W,E,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
1,7,4,3,3,1,5,1,17,7,7,1000,1000,16,110,West,110,W,W,E,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,South
1,6,4,3,3,1,5,1,17,7,6,1000,1000,17,1110,South,110,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,South
1,5,4,3,3,1,5,1,17,7,5,1000,1000,18,1100,South,110,W,W,E,E,E,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,W,W,E,E,E,South
1,4,4,3,3,1,5,1,17,7,4,1000,1000,19,1110,South,110,W,W,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,South
1,3,4,3,3,1,5,1,17,7,3,1000,1000,20,1010,South,110,W,W,E,W,G,W,W,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,E,W,W,East
2,3,4,3,3,1,5,1,17,7,2,1000,1000,19,1011,East,110,W,E,W,G,W,W,W,W,W,W,W,E,E,E,G,W,E,E,E,E,W,E,W,W,W,East
3,3,4,3,3,1,5,1,17,7,1,1000,1000,18,1011,East,110,E,W,G,W,G,W,W,W,W,W,E,E,E,G,E,E,E,E,E,E,E,W,W,W,W,East
4,3,1,1,3,1,5,1,17,7,1000,1000,1000,17,1011,East,1110,W,G,W,G,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,East
5,3,1,1,3,1,5,1,17,7,1000,1000,1000,16,1011,East,1110,G,W,G,W,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,East
6,3,1,1,3,1,5,1,17,7,1000,1000,1000,15,1011,East,1110,W,G,W,E,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,East
7,3,1,1,3,1,5,1,17,7,1000,1000,1000,14,1011,East,1110,G,W,E,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,E,East
8,3,1,1,3,1,5,1,17,7,1000,1000,1000,13,1011,East,1110,W,E,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,E,W,North
8,4,1,1,3,1,5,1,17,7,1000,1000,1000,12,111,North,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,E,W,E,E,E,E,E,North
8,4,1,1,3,1,5,1,17,7,1000,1000,1000,12,111,North,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,E,W,E,E,E,E,E,North
8,4,1,1,3,1,5,1,17,7,1000,1000,1000,12,111,North,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,E,W,E,E,E,E,E,East
9,4,1,1,3,1,5,1,17,7,1000,1000,1000,11,1111,East,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,North
9,5,1,1,3,1,5,1,17,7,1000,1000,1000,10,1100,North,1110,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,North
9,6,1,1,3,1,5,1,17,7,1000,1000,1000,9,1111,North,1110,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,North
9,7,1,1,3,1,5,1,17,7,1000,1000,1000,8,111,North,1110,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
10,7,1,1,3,1,5,1,17,7,1000,1000,1000,7,111,East,1110,W,E,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
11,7,1,1,3,1,5,1,17,7,1000,1000,1000,6,111,East,1110,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
12,7,1,1,3,1,5,1,17,7,1000,1000,1000,5,111,East,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
13,7,1,1,3,1,5,1,17,7,1000,1000,1000,4,111,East,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
14,7,1,1,3,1,5,1,17,7,1000,1000,1000,3,111,East,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
15,7,1,1,3,1,5,1,17,7,1000,1000,1000,2,111,East,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,G,W,W,W,W,W,W,W,W,W,W,East
9,6,5,3,5,6,5,1,13,6,7,4,1000,4,1111,North,10,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,North
9,7,6,3,5,7,5,1,13,6,7,4,1000,5,111,North,10,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,North
9,7,6,3,5,6,5,1,13,6,7,5,1000,4,111,North,10,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
10,7,6,4,6,6,5,1,12,6,7,5,1000,3,111,East,10,W,E,W,W,W,E,E,E,E,G,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
11,7,5,4,7,6,5,1,12,6,9,5,1000,3,111,East,10,E,W,W,W,W,E,E,E,G,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
12,7,5,3,6,6,5,1,13,6,11,7,1000,2,111,East,10,W,W,W,W,W,E,E,E,G,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
13,7,5,4,6,6,5,1,13,6,11,8,1000,2,111,East,10,W,W,W,W,W,E,E,G,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
14,7,5,3,5,6,5,1,14,6,13,10,1000,2,111,East,10,W,W,W,W,W,E,E,G,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
15,7,5,4,6,6,5,1,13,6,13,10,1000,2,111,East,10,W,W,W,W,W,G,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
16,7,5,4,6,6,5,1,14,6,14,11,1000,4,111,East,10,W,W,W,W,E,G,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,South
16,6,6,4,7,6,5,1,13,6,12,9,1000,2,1011,South,10,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
15,6,6,3,7,7,5,1,14,6,12,9,1000,2,1011,West,10,E,E,E,E,E,W,W,W,W,W,E,G,E,E,E,E,E,E,E,E,W,W,W,W,W,West
14,6,6,3,6,7,5,1,13,6,11,9,1000,2,1011,West,10,E,E,E,E,E,W,W,W,W,W,E,G,E,E,E,E,E,E,E,E,W,W,W,W,W,West
13,6,6,3,5,7,5,1,12,6,10,9,1000,2,1011,West,10,E,E,E,E,E,W,W,W,W,W,E,G,E,E,E,E,E,E,E,E,W,W,W,W,W,West
12,6,5,3,4,7,5,1,11,6,10,9,1000,1000,1011,West,11,E,E,E,E,E,W,W,W,W,W,E,G,E,E,E,E,E,E,E,E,W,W,W,W,W,West
11,6,4,3,4,6,5,1,7,1,10,7,1000,1000,1011,West,11,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
10,6,3,3,4,6,5,1,7,1,10,6,1000,1000,1011,West,11,E,E,E,E,E,W,E,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
9,6,3,4,4,6,5,1,7,1,8,5,1000,1000,1111,West,11,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
8,6,2,4,4,7,5,1,7,1,8,5,1000,1000,1011,West,11,E,E,E,E,E,W,W,W,E,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
7,6,3,4,4,6,5,1,7,1,6,3,1000,1000,1011,West,11,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
6,6,3,4,4,6,5,1,7,1,5,2,1000,1000,1011,West,11,E,E,E,E,E,W,W,W,W,W,G,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
5,6,3,4,3,1,5,1,7,1,4,1000,1000,1000,1011,West,111,G,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
4,6,3,4,3,1,5,1,7,1,3,1000,1000,1000,1011,West,111,E,G,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
3,6,4,4,3,1,5,1,7,1,3,1000,1000,1000,1011,West,111,E,E,E,G,E,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
2,6,4,4,3,1,5,1,7,1,4,1000,1000,1000,1011,West,111,W,E,E,E,G,W,E,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,West
1,6,5,4,3,1,5,1,7,1,6,1000,1000,1000,1110,West,111,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,South
1,5,4,4,3,1,5,1,7,1,4,1000,1000,1000,1100,South,111,W,W,E,E,E,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,W,W,E,E,E,South
1,4,4,3,3,1,5,1,7,1,4,1000,1000,1000,1110,South,111,W,W,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,East
17,3,3,7,4,3,3,7,16,7,18,13,18,4,1011,West,0,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,W,E,W,North
17,4,3,7,5,3,4,7,16,6,17,13,16,4,111,North,0,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,W,E,W,E,G,E,E,W,East
18,4,2,7,6,3,4,7,16,7,19,13,17,4,1101,East,0,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,E,W,W,E,E,E,W,W,East
18,4,2,7,5,3,4,7,17,7,19,14,17,4,1101,East,0,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,E,W,W,E,E,E,W,W,North
18,5,2,7,5,4,5,7,17,7,18,14,15,2,1100,North,0,E,E,E,W,W,E,E,E,W,W,W,W,E,W,W,E,E,E,W,W,E,G,E,W,W,North
18,6,3,7,6,4,5,6,18,7,16,14,13,1000,1101,North,1,E,E,E,W,W,W,W,E,W,W,E,E,E,W,W,E,E,G,W,W,W,W,W,W,W,North
18,7,3,7,6,4,5,6,7,1,15,15,14,1000,101,North,1,W,W,E,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,W,W,West
17,7,4,7,6,3,5,6,7,1,13,15,13,1000,111,West,1,W,W,W,E,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,West
16,7,5,7,6,4,6,6,7,1,11,13,11,1000,111,West,1,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
15,7,6,7,7,4,5,6,7,1,9,11,11,1000,111,West,1,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
14,7,7,7,7,4,5,6,7,1,7,10,10,1000,111,West,1,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
13,7,8,7,8,4,6,6,7,1,5,8,8,1000,111,West,1,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
12,7,7,7,8,4,7,6,7,1,5,7,6,1000,111,West,1,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
11,7,6,7,8,4,7,7,7,1,5,6,4,1000,111,West,1,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
10,7,7,7,8,4,7,6,7,1,3,5,4,1000,111,West,1,W,E,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
9,7,7,7,7,4,8,6,7,1,2,5,2,1000,111,West,1,W,W,E,W,W,E,G,E,E,E,G,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
8,7,7,7,8,4,9,6,7,1,1,3,2,1000,111,West,1,W,W,W,E,W,E,E,E,G,E,E,G,E,E,E,W,W,W,W,W,W,W,W,W,W,West
7,7,1,1,8,3,9,6,7,1,1000,5,3,1000,111,West,1001,W,W,W,W,E,E,E,E,E,G,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
6,7,1,1,9,3,9,7,7,1,1000,7,3,1000,111,West,1001,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
5,7,1,1,9,4,10,7,7,1,1000,7,5,1000,111,West,1001,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
6,7,1,1,9,4,11,7,7,1,1000,6,5,1000,111,East,1001,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
7,7,1,1,9,5,12,7,7,1,1000,4,5,1000,111,East,1001,W,W,W,W,G,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
8,7,1,1,9,6,12,6,7,1,1000,2,5,1000,111,East,1001,W,W,W,E,W,E,E,E,G,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
9,7,1,1,8,6,11,6,7,1,1000,2,3,1000,111,East,1001,W,W,E,W,W,E,G,E,E,G,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
10,7,1,1,8,7,10,6,7,1,1000,2,1,1000,111,East,1001,W,E,W,W,W,E,E,G,E,E,G,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
11,7,1,1,9,7,10,6,7,1,1000,2,2,1000,111,East,1001,E,W,W,W,W,E,G,E,E,E,G,E,E,E,E,W,W,W,W,W,W,W,W,W,W,South
11,6,1,1,8,7,10,7,7,1,1000,4,2,1000,1011,South,1001,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,G,E,E,E,W,W,W,W,W,South
11,6,1,1,8,6,9,7,7,1,1000,3,3,1000,1011,South,1001,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,G,E,E,E,E,W,W,W,W,W,West
10,6,1,1,8,6,9,6,7,1,1000,2,1,1000,1011,West,1001,E,E,E,E,E,W,E,W,W,W,G,G,E,E,E,E,E,E,E,E,W,W,W,W,W,West
9,6,4,6,2,6,18,5,18,4,5,7,10,11,1111,North,0,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,North
9,7,3,6,1,6,18,6,18,4,7,9,10,11,111,North,0,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
8,7,4,6,1,7,17,6,17,4,5,7,10,13,111,West,0,W,W,W,E,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
7,7,3,6,1,7,17,7,18,4,5,6,10,13,111,West,0,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
6,7,3,6,2,7,17,6,17,4,4,4,12,15,111,West,0,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
5,7,3,6,2,7,17,6,17,3,3,3,13,15,111,West,0,W,W,W,W,W,G,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
4,7,2,6,3,7,17,6,16,3,3,1,14,16,111,West,0,W,W,W,W,W,G,E,E,E,E,E,G,E,E,E,W,W,W,W,W,W,W,W,W,W,West
3,7,2,7,3,1,17,7,16,3,1,1000,14,16,111,West,100,E,W,W,W,W,E,E,E,E,E,E,G,E,E,E,W,W,W,W,W,W,W,W,W,W,West
2,7,1,1,3,1,18,7,16,4,1000,1000,16,18,111,West,1100,W,E,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
1,7,1,1,3,1,17,7,16,3,1000,1000,16,18,110,West,1100,W,W,E,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,South
1,6,1,1,3,1,17,7,16,4,1000,1000,17,16,1110,South,1100,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,South
1,5,1,1,3,1,18,7,15,4,1000,1000,19,16,1100,South,1100,W,W,E,E,E,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,W,W,E,E,E,South
1,4,1,1,3,1,18,6,15,3,1000,1000,19,16,1110,South,1100,W,W,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,East
2,4,1,1,3,1,18,5,16,3,1000,1000,17,14,111,East,1100,W,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,E,W,W,W,W,E,E,E,E,East
3,4,1,1,3,1,18,5,15,3,1000,1000,16,13,111,East,1100,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,East
4,4,1,1,3,1,18,5,15,3,1000,1000,15,13,111,East,1100,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,East
5,4,1,1,3,1,18,6,16,3,1000,1000,15,11,111,East,1100,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,East
6,4,1,1,3,1,18,6,15,3,1000,1000,14,11,111,East,1100,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,East
7,4,1,1,3,1,18,5,16,3,1000,1000,12,10,111,East,1100,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,East
8,4,1,1,3,1,18,5,16,3,1000,1000,11,9,111,East,1100,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,E,W,E,E,E,E,E,East
9,4,1,1,3,1,18,6,16,3,1000,1000,11,9,1111,East,1100,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,East
10,4,1,1,3,1,17,6,17,3,1000,1000,9,7,111,East,1100,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,E,W,W,W,E,E,E,E,E,East
11,4,1,1,3,1,16,6,16,3,1000,1000,7,7,111,East,1100,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,East
12,4,1,1,3,1,15,6,17,3,1000,1000,5,5,111,East,1100,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,East
13,4,1,1,3,1,14,6,17,4,1000,1000,3,5,111,East,1100,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,E,E,E,G,E,East
14,4,1,1,3,1,13,6,17,3,1000,1000,3,3,111,East,1100,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,E,G,E,E,E,East
15,4,1,1,3,1,14,6,17,4,1000,1000,3,3,111,East,1100,W,W,W,W,W,E,E,E,E,E,E,E,E,E,G,W,W,W,W,W,E,G,E,E,E,East
16,4,1,1,3,1,15,6,17,3,1000,1000,3,1,111,East,1100,W,W,W,W,W,E,E,E,G,E,E,E,E,E,E,W,W,W,W,E,E,G,E,E,E,East
17,4,1,1,3,1,16,6,16,3,1000,1000,3,1,111,East,1100,W,W,W,W,W,E,G,E,E,W,E,E,E,E,W,W,W,W,E,W,E,G,E,E,W,East
18,4,1,1,3,1,16,6,17,3,1000,1000,4,1,1101,East,1100,W,W,W,W,W,E,G,E,W,W,E,E,E,W,W,W,W,E,W,W,G,E,E,W,W,East
18,4,1,1,3,1,15,6,17,4,1000,1000,5,2,1101,East,1100,W,W,W,W,W,E,E,E,W,W,E,G,E,W,W,W,W,E,W,W,E,E,E,W,W,West
17,4,1,1,3,1,15,7,17,3,1000,1000,5,1,111,West,1100,W,W,W,W,W,E,E,G,E,W,E,E,E,E,W,W,W,W,E,W,E,E,E,E,W,West
16,4,1,1,3,1,15,6,17,3,1000,1000,3,1,111,West,1100,W,W,W,W,W,E,E,E,G,E,E,E,E,E,E,W,W,W,W,E,E,G,E,E,E,West
15,4,1,1,3,1,15,7,16,3,1000,1000,3,2,111,West,1100,W,W,W,W,W,E,E,E,G,E,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,East
16,4,1,1,3,1,16,7,16,3,1000,1000,3,2,111,East,1100,W,W,W,W,W,E,E,G,E,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,East
17,4,1,1,3,1,17,7,15,3,1000,1000,3,2,111,East,1100,W,W,W,W,W,G,E,E,E,W,E,E,E,E,W,W,W,W,E,W,E,E,E,E,W,East
18,4,1,1,3,1,16,7,15,4,1000,1000,5,4,1101,East,1100,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,E,W,W,E,E,E,W,W,West
17,4,1,1,3,1,16,6,14,4,1000,1000,3,4,111,West,1100,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,W,E,W,E,G,E,E,W,West
16,4,1,1,3,1,15,6,14,3,1000,1000,3,3,111,West,1100,W,W,W,W,W,G,E,E,E,E,E,E,E,E,E,W,W,W,W,E,E,G,E,E,E,West
15,4,1,1,3,1,16,6,14,3,1000,1000,3,1,111,West,1100,W,W,W,W,W,E,G,E,E,E,E,E,E,E,E,W,W,W,W,W,E,E,E,G,E,West
14,4,1,1,3,1,16,6,15,3,1000,1000,4,1,111,West,1100,W,W,W,W,W,E,E,E,G,E,E,E,E,E,E,W,W,W,W,W,E,E,E,E,G,South
14,3,1,1,3,1,17,6,15,4,1000,1000,6,3,1011,South,1100,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,G,E,W,W,W,W,W,South
14,3,1,1,3,1,17,7,16,4,1000,1000,7,2,1011,South,1100,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,G,W,W,W,W,W,East
15,3,1,1,3,1,17,6,16,3,1000,1000,5,1000,1011,East,1101,W,W,W,W,W,W,W,W,W,W,E,E,E,G,E,E,E,E,E,E,W,W,W,W,W,North
