@relation 'BasicAgentAAtraining-data-weka.filters.unsupervised.attribute.Remove-R10,40-43,45'

@attribute ghostVector1x numeric
@attribute ghostVector1y numeric
@attribute ghostVector2x numeric
@attribute ghostVector2y numeric
@attribute ghostVector3x numeric
@attribute ghostVector3y numeric
@attribute ghostVector4x numeric
@attribute ghostVector4y numeric
@attribute aliveGhost {1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute minimap1 {W,E,G}
@attribute minimap2 {W,E,G}
@attribute minimap3 {W,E,G}
@attribute minimap4 {W,E,G}
@attribute minimap5 {W,E,G}
@attribute minimap6 {W,E,G}
@attribute minimap7 {W,E,G}
@attribute minimap8 {W,E,G}
@attribute minimap9 {W,E,G}
@attribute minimap10 {W,E,G}
@attribute minimap11 {W,E,G}
@attribute minimap12 {W,E,G}
@attribute minimap13 {W,E,G}
@attribute minimap14 {W,E,G}
@attribute minimap15 {W,E,G}
@attribute minimap16 {W,E,G}
@attribute minimap17 {W,E,G}
@attribute minimap18 {W,E,G}
@attribute minimap19 {W,E,G}
@attribute minimap20 {W,E,G}
@attribute minimap21 {W,E,G}
@attribute minimap22 {W,E,G}
@attribute minimap23 {W,E,G}
@attribute minimap24 {W,E,G}
@attribute minimap25 {W,E,G}
@attribute isGhostNorth {True,False}
@attribute isGhostSouth {True,False}
@attribute isGhostEast {True,False}
@attribute isGhostWest {True,False}
@attribute action {Stop,South,North,West,East}

@data
99999,99999,1,3,99999,99999,13,3,1010,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,False,False,False,False,West
99999,99999,2,3,99999,99999,14,3,1010,W,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,E,W,W,W,W,E,E,E,E,False,False,False,False,West
99999,99999,3,3,99999,99999,15,3,1010,W,W,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,False,False,False,False,North
99999,99999,3,2,99999,99999,15,2,1010,W,W,E,E,E,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,W,W,E,E,E,False,False,False,False,North
99999,99999,3,1,99999,99999,15,1,1010,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,False,False,False,False,East
99999,99999,2,1,99999,99999,14,1,1010,W,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,E,E,E,G,W,W,W,W,W,False,False,False,False,East
99999,99999,1,1,99999,99999,13,1,1010,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,E,E,G,E,W,W,W,W,W,False,False,False,False,North
99999,99999,1,0,99999,99999,13,0,1010,E,W,W,W,W,E,E,E,E,E,E,E,E,G,E,W,W,W,W,W,W,W,W,W,W,False,False,True,False,East
99999,99999,99999,99999,99999,99999,12,0,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,East
99999,99999,99999,99999,99999,99999,11,0,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,East
99999,99999,99999,99999,99999,99999,10,0,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,East
99999,99999,99999,99999,99999,99999,9,0,1110,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,East
99999,99999,99999,99999,99999,99999,8,0,1110,W,W,W,E,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,East
99999,99999,99999,99999,99999,99999,7,0,1110,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,East
99999,99999,99999,99999,99999,99999,6,0,1110,W,E,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,East
99999,99999,99999,99999,99999,99999,5,0,1110,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,East
99999,99999,99999,99999,99999,99999,4,0,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,East
99999,99999,99999,99999,99999,99999,3,0,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,East
99999,99999,99999,99999,99999,99999,2,0,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,G,W,W,W,W,W,W,W,W,W,W,False,False,False,False,East
-5,0,-5,4,0,4,8,4,0,E,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,False,False,False,False,North
-5,-1,-5,3,0,3,8,3,0,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,False,False,False,False,North
-5,-2,-5,2,0,2,8,2,0,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,E,E,G,E,E,False,False,False,False,North
-5,-3,-5,1,0,1,8,1,0,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,E,E,G,E,E,W,W,W,W,W,True,False,False,False,North
-5,-4,-5,0,99999,99999,8,0,10,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,West
-4,-4,-4,0,99999,99999,9,0,10,W,W,W,E,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,West
-3,-4,-3,0,99999,99999,10,0,10,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,West
-2,-4,-2,0,99999,99999,11,0,10,W,W,W,W,W,E,E,E,E,E,G,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,West
-1,-4,-1,0,99999,99999,12,0,10,W,W,W,W,W,E,E,E,E,E,E,G,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,True,West
0,-4,99999,99999,99999,99999,13,0,110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,South
0,-3,99999,99999,99999,99999,13,1,110,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,East
-1,-3,99999,99999,99999,99999,12,1,110,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,East
-2,-3,99999,99999,99999,99999,11,1,110,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,East
-3,-3,99999,99999,99999,99999,10,1,110,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,East
-4,-3,99999,99999,99999,99999,9,1,110,E,E,E,E,E,W,W,W,E,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,East
-5,-3,99999,99999,99999,99999,8,1,110,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,South
-5,-2,99999,99999,99999,99999,8,2,110,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,False,False,False,False,South
-5,-1,99999,99999,99999,99999,8,3,110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,False,False,False,False,South
-5,0,99999,99999,99999,99999,8,4,110,E,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,False,False,False,False,West
-4,0,99999,99999,99999,99999,9,4,110,W,E,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,E,W,False,False,False,False,West
-3,0,99999,99999,99999,99999,10,4,110,G,W,E,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,E,False,False,False,False,West
-2,0,99999,99999,99999,99999,11,4,110,W,G,W,E,W,W,W,W,W,W,G,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,West
-1,0,99999,99999,99999,99999,12,4,110,G,W,G,W,E,W,W,W,W,W,E,G,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,True,West
99999,99999,99999,99999,99999,99999,13,4,1110,W,G,W,G,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,North
99999,99999,99999,99999,99999,99999,13,3,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,False,False,False,False,East
99999,99999,99999,99999,99999,99999,12,3,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,False,False,False,False,East
99999,99999,99999,99999,99999,99999,11,3,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,False,False,False,False,East
99999,99999,99999,99999,99999,99999,10,3,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,False,False,False,False,East
99999,99999,99999,99999,99999,99999,9,3,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,E,W,E,E,E,E,E,False,False,False,False,East
99999,99999,99999,99999,99999,99999,8,3,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,False,False,False,False,East
99999,99999,99999,99999,99999,99999,7,3,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,E,W,W,W,E,E,E,E,E,False,False,False,False,East
99999,99999,99999,99999,99999,99999,6,3,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,False,False,False,False,East
99999,99999,99999,99999,99999,99999,5,3,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,False,False,False,False,East
99999,99999,99999,99999,99999,99999,4,3,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,False,False,False,False,East
99999,99999,99999,99999,99999,99999,3,3,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,False,False,False,False,East
99999,99999,99999,99999,99999,99999,2,3,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,False,False,False,False,East
99999,99999,99999,99999,99999,99999,1,3,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,False,False,False,False,East
99999,99999,99999,99999,99999,99999,0,3,1110,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,W,E,W,E,E,E,E,W,False,False,False,False,East
99999,99999,99999,99999,99999,99999,-1,3,1110,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,E,W,W,E,E,E,W,W,False,False,False,False,North
99999,99999,99999,99999,99999,99999,-1,2,1110,E,E,E,W,W,E,E,E,W,W,W,W,E,W,W,E,E,E,W,W,E,G,E,W,W,False,False,False,False,North
99999,99999,99999,99999,99999,99999,-1,1,1110,E,E,E,W,W,W,W,E,W,W,E,E,E,W,W,E,G,E,W,W,W,W,W,W,W,False,False,False,False,North
-5,-2,-5,2,1,2,7,2,0,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,E,E,E,G,E,False,False,False,False,North
-4,-3,-5,0,1,0,7,1,0,E,E,E,E,E,W,W,E,W,W,E,E,E,G,E,E,E,E,E,E,W,W,W,W,W,False,False,True,False,East
-6,-3,-6,0,99999,99999,6,1,10,E,E,E,E,E,W,E,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,East
-8,-3,-7,0,99999,99999,5,0,10,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,East
-9,-3,-8,0,99999,99999,3,0,10,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,East
-10,-3,-9,0,99999,99999,2,0,10,E,E,E,E,E,W,W,W,W,W,E,E,E,E,G,E,E,E,E,E,W,W,W,W,W,False,False,False,False,East
-11,-3,-10,0,99999,99999,2,0,10,E,E,E,E,E,W,W,W,W,W,E,E,E,E,G,E,E,E,E,E,W,W,W,W,W,False,False,False,False,East
-13,-3,-11,0,99999,99999,99999,99999,11,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,North
-13,-3,-10,-1,99999,99999,99999,99999,11,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,West
-11,-3,-9,-1,99999,99999,99999,99999,11,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,South
-11,-2,-10,0,99999,99999,99999,99999,11,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,West
-10,-2,-9,0,99999,99999,99999,99999,11,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,West
-9,-3,-7,0,99999,99999,99999,99999,11,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,West
-8,-3,-6,1,99999,99999,99999,99999,11,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,North
-8,-4,-6,0,99999,99999,99999,99999,11,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,West
-7,-3,-5,-1,99999,99999,99999,99999,11,W,E,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,South
-6,-2,-6,0,99999,99999,99999,99999,11,E,E,E,E,E,W,E,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,West
-5,-2,-5,1,99999,99999,99999,99999,11,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,North
-5,-3,-6,0,99999,99999,99999,99999,11,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,West
-4,-4,-5,-1,99999,99999,99999,99999,11,W,W,W,E,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,South
-4,-2,-6,0,99999,99999,99999,99999,11,E,E,E,E,E,W,W,W,E,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,West
-4,-2,-5,0,99999,99999,99999,99999,11,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,West
-3,-2,-5,0,99999,99999,99999,99999,11,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,West
-2,-3,-4,0,99999,99999,99999,99999,11,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,West
0,-3,-3,1,99999,99999,99999,99999,11,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,North
-1,-4,-2,0,99999,99999,99999,99999,11,W,W,W,W,W,E,E,E,E,E,G,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,West
0,-4,-2,0,99999,99999,99999,99999,11,E,W,W,W,W,E,E,E,E,E,G,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,West
1,-3,-1,-1,99999,99999,99999,99999,11,W,E,W,W,W,W,G,E,E,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,South
1,-2,-1,-1,99999,99999,99999,99999,11,W,E,E,G,E,W,G,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,False,False,False,False,West
2,-3,0,-1,99999,99999,99999,99999,11,W,W,E,E,E,W,W,G,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,False,True,False,False,South
3,-2,99999,99999,99999,99999,99999,99999,111,W,W,E,E,E,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,W,W,E,E,E,False,False,False,False,South
4,-1,99999,99999,99999,99999,99999,99999,111,W,W,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,False,False,False,False,East
4,-1,99999,99999,99999,99999,99999,99999,111,W,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,E,W,W,W,W,E,E,E,E,False,False,False,False,East
3,-1,99999,99999,99999,99999,99999,99999,111,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,False,False,False,False,East
-17,2,-14,0,-14,4,-2,4,0,W,W,W,W,W,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,E,W,W,False,False,False,False,North
-17,1,-15,-1,-15,3,-2,3,0,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,E,W,W,E,E,E,W,W,False,False,False,False,North
-17,-1,-14,-2,-15,2,-3,2,0,E,E,E,W,W,E,E,E,W,W,W,W,E,W,W,E,E,E,W,W,E,E,E,W,W,False,False,False,False,North
-17,-2,-14,-2,-14,1,-4,1,0,E,E,E,W,W,W,W,E,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,W,W,False,False,False,False,North
-17,-4,-14,-3,-14,0,-4,0,0,W,W,E,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,W,W,False,False,False,False,West
-16,-4,-14,-3,-13,-1,-3,0,0,W,W,W,E,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,False,False,False,False,West
-14,-4,-13,-3,-12,0,-2,0,0,W,W,W,W,E,E,E,E,E,E,G,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,West
-13,-4,-12,-4,-11,-1,-1,-1,0,W,W,W,W,W,E,G,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,South
-13,-2,-12,-3,-11,0,99999,99999,1,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,West
-13,-2,-11,-3,-9,0,99999,99999,1,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,West
-12,-3,-10,-3,-7,0,99999,99999,1,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,West
-11,-2,-9,-2,-6,0,99999,99999,1,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,West
-10,-2,-8,-2,-5,1,99999,99999,1,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,North
-10,-2,-9,-3,-5,-1,99999,99999,1,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,West
-9,-3,-7,-3,-5,-1,99999,99999,1,W,E,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,South
-9,-3,-6,-2,-4,0,99999,99999,1,E,E,E,E,E,W,E,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,West
-8,-3,-6,-2,-3,0,99999,99999,1,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,West
-6,-3,-6,-2,-3,0,99999,99999,1,E,E,E,E,E,W,W,W,E,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,West
-5,-2,-5,-3,-2,0,99999,99999,1,E,E,E,E,E,W,W,W,W,E,G,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,West
-4,-2,-3,-3,-1,0,99999,99999,1,E,E,E,E,E,W,W,W,W,W,E,G,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,True,West
-3,-3,-2,-3,99999,99999,99999,99999,11,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,West
-3,-3,0,-3,99999,99999,99999,99999,11,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,West
-1,-3,1,-3,99999,99999,99999,99999,11,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,West
1,-3,2,-3,99999,99999,99999,99999,11,W,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,False,False,False,False,West
3,-3,3,-3,99999,99999,99999,99999,11,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,False,False,False,False,South
3,-2,3,-1,99999,99999,99999,99999,11,W,W,E,E,E,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,W,W,E,E,E,False,False,False,False,South
3,-1,4,0,99999,99999,99999,99999,11,W,W,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,False,False,False,False,East
2,0,3,-1,99999,99999,99999,99999,11,W,W,W,W,W,W,E,E,E,E,W,E,E,E,G,W,E,W,W,W,W,E,E,E,E,False,False,False,False,East
1,0,2,-1,99999,99999,99999,99999,11,W,W,W,W,W,E,E,E,E,G,E,E,E,G,E,E,W,W,W,W,E,E,E,E,E,False,False,True,False,East
99999,99999,2,-1,99999,99999,99999,99999,1011,W,W,W,W,W,E,E,E,E,G,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,False,False,False,False,East
-7,1,-5,2,7,2,8,1,0,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,False,False,False,False,North
-7,0,-4,1,6,1,8,0,0,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,North
-8,-1,-4,-1,6,-1,7,-1,0,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,West
-6,-1,-3,0,7,0,7,-1,0,W,W,W,E,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,West
-6,-1,-2,0,8,0,9,-1,0,W,W,W,W,E,E,E,E,E,E,G,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,West
-4,-1,-1,-1,10,0,10,-1,0,W,W,W,W,W,E,G,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,South
-4,1,-2,0,9,1,9,0,0,E,E,E,E,E,W,W,W,W,W,G,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,West
-2,1,-1,0,10,0,10,1,0,E,E,E,E,E,W,W,W,W,W,E,G,E,E,E,G,E,E,E,E,W,W,W,W,W,False,False,False,True,West
0,1,99999,99999,11,1,11,1,100,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,G,E,E,W,W,W,W,W,True,False,False,False,North
99999,99999,99999,99999,11,0,11,-1,1100,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,East
99999,99999,99999,99999,9,0,10,0,1100,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,East
99999,99999,99999,99999,9,0,9,-1,1100,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,East
99999,99999,99999,99999,8,0,8,-1,1100,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,East
99999,99999,99999,99999,6,0,7,-1,1100,W,W,W,E,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,East
99999,99999,99999,99999,5,-1,5,-1,1100,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,East
99999,99999,99999,99999,3,-1,4,-1,1100,W,E,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,East
99999,99999,99999,99999,2,-1,3,0,1100,E,W,W,W,W,E,E,E,E,G,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,East
99999,99999,99999,99999,0,-1,2,-1,1100,W,W,W,W,W,E,E,G,E,G,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,True,False,False,South
99999,99999,99999,99999,99999,99999,2,1,1110,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,G,W,W,W,W,W,False,False,False,False,East
-3,5,0,4,11,4,15,5,0,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,False,False,False,False,South
-3,6,0,5,11,5,15,6,0,W,E,W,E,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,False,False,False,False,West
-2,6,1,5,12,5,16,6,0,E,W,E,W,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,False,False,False,False,North
-2,5,1,4,12,4,16,5,0,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,False,False,False,False,East
-3,5,0,4,11,4,15,5,0,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,False,False,False,False,South
-3,6,0,5,11,5,15,6,0,W,E,W,E,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,False,False,False,False,West
-2,6,1,5,12,5,16,6,0,E,W,E,W,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,False,False,False,False,North
-2,5,1,4,12,4,16,5,0,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,False,False,False,False,East
-3,5,0,4,11,4,15,5,0,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,False,False,False,False,South
-3,6,0,5,11,5,15,6,0,W,E,W,E,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,False,False,False,False,East
-4,6,-1,5,10,5,14,6,0,E,W,E,W,E,W,W,W,W,W,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,False,False,False,False,East
-5,6,-2,5,9,5,13,6,0,W,E,W,E,W,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,False,False,False,False,North
-5,5,-2,4,9,4,13,5,0,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,False,False,False,False,North
-5,4,-2,3,9,3,13,4,0,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,False,False,False,False,North
-5,3,-2,2,9,2,13,3,0,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,False,False,False,False,North
